Source, Target
139415862,1339835893
2333940805,302371955
2333940805,7771532
9669542,15808765
9669542,16329577
12499512,13850422
299932437,115979444
14165162,9866582
592248840,1339835893
592248840,216776631
92801430,54753386
92801430,46400063
92801430,315290827
92801430,90026622
92801430,1202128502
19651222,19665244
427630477,16012783
97452920,48037533
97452920,598973191
2333940805,302371955
2333940805,39871114
280664117,22322730
722139073,1330457336
722139073,1339835893
97273575,4207961
74452760,1707321486
246711076,25073877
5885472,15808765
73329631,1330457336
3069923951,15923226
3069923951,216776631
3069923951,1339835893
33697243,1330457336
16275326,1330457336
15291487,95713333
1061543804,603025587
1061543804,33537967
65063153,52936862
15268490,8370082
15268490,42696609
15268490,168502762
15268490,66799896
725218774631092224,14377605
589497322,115979444
589497322,29442313
12296312,759251
12296312,21542518
12296312,49204865
26839828,1707321486
1188355562,759251
1188355562,25073877
71642690,37774152
217663852,21447363
214931768,19543987
16373962,76027332
35598685,237670274
189743819,1059194370
328206816,17874544
328206816,14253109
14483023,16358930
183213825,1330457336
3258973388,216776631
310050089,1707321486
14948202,2400284491
14753368,1849938847
186142822,15808765
31479090,3430176958
31479090,501172904
31479090,709381597405913089
31479090,3397533639
31479090,706577077898756096
596487575,1228462620
596487575,1367531
596487575,25073877
259324703,1707321486
259324703,1330457336
259324703,35094637
8370082,1707321486
163761947,216776631
3090689214,704124670602256384
3090689214,586853452
3090689214,620473700
475042724,17220934
13113092,4596156328
25538545,2220981067
78444641,15464697
69939951,1330457336
38469205,15808765
23737735,1536791610
23737735,17629860
23737735,73181712
23737735,9624742
2317562672,30364057
449825496,8370082
46111679,759251
15642045,36686040
59960622,1707321486
104560888,7452872
104560888,8040282
75077990,61149653
895332325,216776631
895332325,53150802
18639887,22703645
18639887,1367531
18639887,21447363
65166946,25073877
269400861,1536791610
45637919,759251
45637919,2836421
64764858,1330457336
49494412,30364057
14128974,25073877
14128974,245424983
251216459,3333055535
372082312,311010319
72464499,2817108419
72464499,29442313
72464499,14377605
342526587,25073877
291284902,300506276
126657592,1093090866
126657592,25073877
22095997,130496027
22095997,459259315
409659969,2167097881
37735561,1339835893
2366308135,405004997
2366308135,15513604
2366308135,1367531
2366308135,14377605
286618879,27658830
286618879,42864649
286618879,170861207
30820606,25073877
54570719,21765244
54570719,14695985
4218742998,2317562672
338138528,499336680
4828246247,29442313
3367576323,8370082
19881056,888621
19881056,266927095
19881056,14129316
64928390,15808765
16227643,1339835893
16227643,1707321486
17245005,2836421
20727508,2835276183
168506048,137794015
35253691,30364057
2488163486,14641392
2488163486,15808765
4258337386,1707321486
266358542,1707321486
107000308,1705975231
107000308,14815420
14149386,21111883
16738048,50325797
191607574,1339835893
191607574,25073877
191607574,245407446
59693131,728244084532371456
59693131,1558510549
59693131,902200087
59693131,21757203
216083661,409486555
216083661,1339835893
1465959535,14377605
66754934,15808765
65129573,1279248781
65129573,25073877
65129573,1339835893
144288146,1011656575
408741796,19671932
408741796,230035576
190528043,1093090866
2221354879,1707321486
781491312,1707321486
73981897,2496529670
73981897,19054071
741719592104546304,15808765
71124720,14377605
71124720,115979444
2786024854,1339835893
163488004,111635980
163488004,25073877
199713496,19784831
1370328662,2978053367
178083995,15808765
2223773683,1339835893
5715162,25073877
254635621,2168650801
2193305060,39308549
31479090,26585095
489992191,618300542
27649157,15808765
4417558281,1339835893
1360162627,1339835893
60280835,77764733
163946959,20188993
163946959,2693768119
16790668,110445334
16790668,216776631
580492570,138567511
1056541110,759251
36054492,91882544
17349533,343611097
2603613942,15808765
2603613942,1339835893
781491312,1339835893
781491312,43067851
4605527353,25073877
13113092,1450257787
13113092,20021712
13113092,922231213
17638052,19418459
253607208,1707321486
91781444,31179862
969014287,14377605
969014287,722793491059769344
21859823,15298971
21859823,22012091
14541364,754361634819145728
95094652,61104689
21237679,1339835893
21237679,702147673651027968
21237679,182503471
1056414890,722793491059769344
24891727,115979444
24891727,2836421
104892147,1707321486
32620569,95713333
185440670,409486555
17031051,15808765
1364388235,14377605
1364388235,1339835893
1364388235,25073877
4167427523,1917731
16061946,218982732
16061946,2312829909
272703444,172858784
16168817,14377605
2350966291,1339835893
23038185,110445334
455070316,1707321486
148379290,606657005
91323779,574857684
233983893,409486555
233983893,1093090866
329433192,1707321486
191575114,115979444
191575114,29442313
31479090,620571475
31479090,4320996201
31479090,2842299381
31479090,119099353
31479090,35586563
31479090,4320996201
31479090,707239740811124736
31479090,755024857373474816
135579814,1707321486
23896932,25073877
448628409,216776631
448628409,1339835893
17005439,1093090866
703109621662101504,1339835893
703109621662101504,29442313
223713712,753647772948127744
223713712,2865078826
223713712,722793491059769344
18951797,16160352
2943022225,25073877
30292161,1707321486
1592049744,29442313
22690358,76027332
22690358,63262233
18989696,813286
18989696,15808765
17075987,1367531
14747825,15808765
10878852,21111883
10878852,110827653
351988271,409486555
206489114,2836421
206489114,759251
219020981,81841153
755524847552323585,14377605
22652588,110827653
22652588,1339835893
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,170861207
714808901271560193,15808765
10307312,8370082
184253350,1339835893
184253350,1267940407
14720050,1339835893
366602165,207507805
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,15416505
286618879,753647772948127744
286618879,170861207
3827643372,15808765
1591905678,30364057
1591905678,110827653
1591905678,15808765
389797409,14549964
91820439,44397959
91820439,2167097881
582140844,39349894
466364654,14377605
466364654,216776631
15719421,50772918
23949295,1024576602
328206816,813286
31150323,18916432
4801663460,14529929
4801663460,17112878
12008602,155954102
12008602,262268547
149100770,1536791610
581370289,759251
886037286,39349894
886037286,620571475
14554601,80612021
1066546788,172858784
1066546788,1161879818
72464499,15808765
14788618,15808765
778649833,1330457336
427002522,1134292500
427002522,216776631
427002522,240560663
34799133,142252848
34799133,27156810
405056292,322603418
405056292,14511951
405056292,16012783
49044310,15808765
37779545,11134252
2513009136,1247503248
2300881544,115979444
61526465,1330457336
61526465,35013719
53158947,3039929661
53158947,1411284846
53158947,970207298
3416937479,16129920
206489114,8370082
206489114,1330457336
206489114,2836421
16367602,104351269
23737735,216776631
328206816,14529929
328206816,131497030
365634050,22677427
126441075,3056142064
700432420156395520,556340189
700432420156395520,2218730778
700432420156395520,1411284846
700432420156395520,405561109
700432420156395520,374108016
518595399,15808765
705124722879696896,25073877
95094652,36491229
95094652,1339835893
30404859,1360367658
334768429,37774152
1444969537,1330457336
161210311,859727149
1143172530,216776631
22106552,20196258
14868985,1330457336
329433192,1330457336
329433192,15808765
271959266,77764733
702914461871509504,25073877
702914461871509504,1339835893
702914461871509504,115979444
702914461871509504,2432897778
4871096265,25073877
21535388,1339835893
35784576,954124423
511210135,18025377
511210135,329688737
511210135,16012783
276749860,13850422
276749860,759251
46167241,25073877
300713724,29992804
53890450,429227921
53890450,14957147
2957403610,89517777
2252426126,13850422
2252426126,54322823
872181900,1339835893
196206298,216776631
865675081,8370082
16714191,108471631
16714191,1330457336
18336239,759251
93288759,1330457336
93288759,1339835893
16006323,1367531
264189033,16879936
207064670,17452154
703729540107886593,216776631
703729540107886593,1339835893
445670525,292777349
445670525,428333
445670525,16815644
445670525,22650211
445670525,2836421
445670525,14173315
45573874,245424983
25368960,526119734
39542158,2735211549
435104567,2863488598
22025879,252566795
22025879,14377605
204534066,618300542
516635515,18149465
71750317,28631388
71750317,759251
419731891,14377605
419731891,581128300
419731891,18244206
419731891,51241574
16346769,1330457336
509800941,25365536
3624673343,216776631
861388620,4207961
861388620,2836421
914883733,16334857
2228922127,25073877
14753368,25073877
14753368,1459916354
16314093,60919240
16314093,216776631
740590243741458432,1339835893
26576853,254117355
26576853,409486555
47882905,603025587
47882905,14377605
288983232,1536791610
288983232,722793491059769344
1596548827,15741370
60009866,499336680
60009866,2906764318
1837293084,15923226
14128974,1339835893
14128974,245424983
15240006,787373558
989143826,18956073
989143826,25073877
1621378280,2252758301
31861101,25073877
1655603444,245424983
1655603444,25073877
267501200,29442313
26040063,310579512
26040063,24498350
2462641819,9300262
20390525,1330457336
152448004,15515919
753318572,1339835893
2835987276,1093090866
290423530,551629377
542617731,58896487
542617731,840450402
542617731,113364160
542617731,216776631
1941377659,14377605
23513837,25073877
344180996,14377605
344180996,115979444
94777592,357606935
21465476,1339835893
416094037,14377605
416094037,115979444
24520800,1339835893
24520800,25073877
3007656148,15890752
527646431,14377605
23468150,2726871
23468150,25073877
311241090,457984599
81486929,14377605
81486929,1339835893
25890025,37774152
528746268,3914047581
528746268,3890345237
977653171,20713061
4680335442,724036762616496128
408741796,230035576
108623154,34262462
108623154,25073877
234153304,2719743575
1592307180,14377605
63741837,1536791610
2917059294,357606935
449518789,77764733
35976227,16193222
35976227,110445334
24775935,1707321486
82265090,25073877
82265090,2097571
82265090,14511951
711934678828249088,15808765
18221553,1339835893
436237880,8370082
436237880,1339835893
436237880,747248021889499141
15356954,15808765
114799841,2863488598
65581806,18426419
65581806,1339835893
65581806,25073877
4839886540,25073877
30597520,838667736
234951542,81647782
1687352994,731132367058968576
1687352994,1339835893
102546288,14037632
102546288,3045019293
505528078,9300262
505528078,3287916110
2873589787,1071777608
17742821,506429053
17742821,4790585689
17742821,15458694
34228182,172858784
394490302,98616453
121795411,9300262
27657060,25073877
923964859,705309332867420160
311241090,457984599
23396754,40915723
23396754,5695632
108623154,39344374
108623154,25073877
109666571,15808765
18635558,216776631
18635558,1339835893
150469846,607558430
68749989,59869729
3702234197,25073877
3702234197,4183248796
717966809903849472,437150341
834126396,29450962
1109685884,25073877
1109685884,216776631
23731351,1339835893
14281658,1339835893
20830344,77764733
286618879,27658830
286618879,9567972
286618879,759251
286618879,42864649
286618879,15416505
286618879,753647772948127744
286618879,170861207
51429353,36686040
51429353,1339835893
4160183415,115979444
4160183415,60919240
4160183415,1339835893
3110905846,25073877
22690358,15745368
22690358,25073877
22690358,14135426
187059363,39308549
187059363,211068552
1879748407,25073877
1879748407,216776631
1879748407,1339835893
24796795,409486555
15092615,60919240
424180425,26165922
2290612849,216776631
21773704,216776631
195879154,15808765
24520800,2836421
24520800,759251
24520800,352548417
24520800,48802204
24520800,15675138
279393748,115979444
279393748,159669793
2260702452,13850422
96070428,873587658
96070428,273542042
323365262,90021519
24191104,24127811
24191104,3293118434
19011903,603025587
3237109164,25073877
52190807,16589206
52190807,60919240
197176188,23970102
187059363,813311743
23236241,14221917
53158947,732098074516955136
53158947,39715856
1364388235,16337707
1364388235,13850422
1364388235,25073877
1364388235,1339835893
61679419,860555190
355470606,14135426
56670976,20631422
16227643,1339835893
16227643,1707321486
167639768,1339835893
167639768,759251
92677101,1339835893
92677101,1119638172
92677101,40924038
73660364,488679352
521872664,115979444
521872664,1140648348
15268490,8370082
72502169,216776631
72502169,11134252
72502169,1339835893
134918286,1339835893
187059363,2660447469
187059363,27438773
187059363,972849338
618293258,1330457336
618293258,1339835893
